subject_id,rt,pair,target_index,t,is_predictable,subject_condition
14,575,2,3,6,0,2
14,422,2,4,6,1,2
14,571,5,9,6,0,2
14,513,5,10,6,1,2
14,555,3,5,6,0,2
14,579,3,6,6,1,2
14,510,6,11,6,0,2
14,543,6,12,6,1,2
14,584,4,7,6,0,2
14,504,4,8,6,1,2
14,476,1,1,6,0,2
14,861,1,2,6,1,2
14,479,3,5,7,0,2
14,622,3,6,7,1,2
14,523,6,11,7,0,2
14,435,6,12,7,1,2
14,541,4,7,7,0,2
14,428,4,8,7,1,2
14,694,2,3,7,0,2
14,534,2,4,7,1,2
14,532,1,1,7,0,2
14,621,1,2,7,1,2
14,482,5,9,7,0,2
14,471,5,10,7,1,2
14,437,1,1,8,0,2
14,1201,1,2,8,1,2
14,640,6,11,8,0,2
14,413,1,1,9,0,2
14,639,1,2,9,1,2
14,396,3,5,8,0,2
14,562,3,6,8,1,2
14,555,6,11,9,0,2
14,444,6,12,8,1,2
14,463,4,7,8,0,2
14,482,4,8,8,1,2
14,387,5,9,8,0,2
14,510,5,10,8,1,2
14,602,2,3,8,0,2
14,490,2,4,8,1,2
14,663,2,3,9,0,2
14,493,2,4,9,1,2
14,477,3,5,9,0,2
14,445,3,6,9,1,2
14,535,4,7,9,0,2
14,538,4,8,9,1,2
14,344,5,9,9,0,2
14,392,5,10,9,1,2
14,429,1,1,10,0,2
14,518,1,2,10,1,2
14,476,6,11,10,0,2
14,431,6,12,9,1,2
14,479,1,1,11,0,2
14,631,1,2,11,1,2
14,441,5,9,10,0,2
14,415,5,10,10,1,2
14,520,2,3,10,0,2
14,477,2,4,10,1,2
14,458,4,7,10,0,2
14,468,4,8,10,1,2
14,523,6,11,11,0,2
14,462,6,12,10,1,2
14,656,3,5,10,0,2
14,454,3,6,10,1,2
14,445,3,5,11,0,2
14,434,3,6,11,1,2
14,537,6,11,12,0,2
14,479,6,12,11,1,2
14,469,1,1,12,0,2
14,633,1,2,12,1,2
14,514,4,7,11,0,2
14,526,4,8,11,1,2
14,502,2,3,11,0,2
14,516,2,4,11,1,2
14,488,5,9,11,0,2
14,435,5,10,11,1,2
14,509,2,3,12,0,2
14,417,2,4,12,1,2
14,513,3,5,12,0,2
14,485,3,6,12,1,2
14,454,1,1,13,0,2
14,475,1,2,13,1,2
14,514,4,7,12,0,2
14,546,4,8,12,1,2
14,444,5,9,12,0,2
14,496,5,10,12,1,2
14,584,6,11,13,0,2
14,473,6,12,12,1,2
14,492,4,7,13,0,2
14,552,4,8,13,1,2
14,398,3,5,13,0,2
14,537,3,6,13,1,2
14,511,5,9,13,0,2
14,403,5,10,13,1,2
14,628,6,11,14,0,2
14,495,6,12,13,1,2
14,652,1,1,14,0,2
14,583,1,2,14,1,2
14,494,2,3,13,0,2
14,553,2,4,13,1,2
14,602,3,5,14,0,2
14,778,1,2,15,1,2
14,537,6,11,15,0,2
14,542,6,12,14,1,2
14,656,4,8,14,1,2
14,533,5,9,14,0,2
14,487,5,10,14,1,2
14,481,2,3,14,0,2
14,586,2,4,14,1,2
14,596,1,1,16,0,2
14,468,1,2,16,1,2
14,500,6,11,16,0,2
14,493,6,12,15,1,2
14,426,5,9,15,0,2
14,557,2,4,15,1,2
14,848,4,7,15,0,2
14,529,4,8,15,1,2
14,462,3,5,15,0,2
14,585,4,7,16,0,2
14,395,4,8,16,1,2
14,481,6,11,17,0,2
14,506,6,12,16,1,2
14,538,2,3,16,0,2
14,409,2,4,16,1,2
14,513,1,1,17,0,2
14,497,1,2,17,1,2
14,343,3,5,16,0,2
14,550,3,6,15,1,2
14,378,5,9,16,0,2
14,442,5,10,16,1,2
14,512,4,7,17,0,2
14,523,4,8,17,1,2
14,644,2,3,17,0,2
14,485,2,4,17,1,2
14,615,6,11,18,0,2
14,491,6,12,17,1,2
14,444,5,9,17,0,2
14,273,5,10,17,1,2
14,420,3,5,17,0,2
14,484,3,6,16,1,2
14,475,1,1,18,0,2
14,600,1,2,18,1,2
14,538,2,3,18,0,2
14,558,2,4,18,1,2
14,433,5,9,18,0,2
14,439,5,10,18,1,2
14,402,1,1,19,0,2
14,557,1,2,19,1,2
14,595,4,8,18,1,2
14,516,6,11,19,0,2
14,608,6,12,18,1,2
14,602,3,5,18,0,2
14,720,3,6,17,1,2
14,478,4,7,19,0,2
14,432,4,8,19,1,2
14,478,1,1,20,0,2
14,597,1,2,20,1,2
14,460,3,5,19,0,2
14,556,3,6,18,1,2
14,472,5,9,19,0,2
14,370,5,10,19,1,2
14,569,6,11,20,0,2
14,490,6,12,19,1,2
14,615,2,3,19,0,2
14,551,2,4,19,1,2
14,402,1,1,21,0,2
14,512,1,2,21,1,2
14,438,2,3,20,0,2
14,445,2,4,20,1,2
14,418,6,11,21,0,2
14,363,6,12,20,1,2
14,505,3,5,20,0,2
14,500,3,6,19,1,2
14,486,5,9,20,0,2
14,370,5,10,20,1,2
14,609,4,7,20,0,2
14,447,4,8,20,1,2
14,465,4,7,21,0,2
14,434,4,8,21,1,2
14,529,6,12,21,1,2
14,703,1,2,22,1,2
14,606,2,4,21,1,2
14,758,5,9,21,0,2
14,306,5,10,21,1,2
14,430,3,5,21,0,2
14,511,3,6,20,1,2
14,449,2,3,22,0,2
14,477,2,4,22,1,2
14,398,6,11,23,0,2
14,374,6,12,22,1,2
14,521,5,9,22,0,2
14,340,5,10,22,1,2
14,474,1,1,23,0,2
14,456,1,2,23,1,2
14,646,3,6,21,1,2
14,517,4,7,22,0,2
14,502,4,8,22,1,2
14,498,2,3,23,0,2
14,438,2,4,23,1,2
14,430,5,9,23,0,2
14,336,5,10,23,1,2
14,417,4,7,23,0,2
14,670,4,8,23,1,2
14,629,6,11,24,0,2
14,409,6,12,23,1,2
14,410,3,5,23,0,2
14,477,3,6,22,1,2
14,786,1,2,24,1,2
14,542,4,7,24,0,2
14,320,4,8,24,1,2
14,495,1,1,25,0,2
14,501,1,2,25,1,2
14,472,6,11,25,0,2
14,360,6,12,24,1,2
14,580,2,3,24,0,2
14,485,2,4,24,1,2
14,501,5,9,24,0,2
14,363,5,10,24,1,2
14,548,3,5,24,0,2
14,472,3,6,23,1,2
14,412,3,5,25,0,2
14,459,3,6,24,1,2
14,897,4,7,25,0,2
14,453,4,8,25,1,2
14,516,5,9,25,0,2
14,461,5,10,25,1,2
14,504,1,1,26,0,2
14,613,1,2,26,1,2
14,431,2,3,25,0,2
14,485,2,4,25,1,2
14,450,6,11,26,0,2
14,401,6,12,25,1,2
14,540,1,1,27,0,2
14,584,1,2,27,1,2
14,613,2,3,26,0,2
14,546,2,4,26,1,2
14,518,3,5,26,0,2
14,606,3,6,25,1,2
14,502,5,9,26,0,2
14,444,5,10,26,1,2
14,623,6,11,27,0,2
14,469,6,12,26,1,2
14,459,4,7,26,0,2
14,566,4,8,26,1,2
14,518,2,3,27,0,2
14,522,2,4,27,1,2
14,427,6,11,28,0,2
14,422,6,12,27,1,2
14,422,1,1,28,0,2
14,428,1,2,28,1,2
14,604,4,7,27,0,2
14,497,4,8,27,1,2
14,499,5,9,27,0,2
14,505,5,10,27,1,2
14,372,3,5,27,0,2
14,513,3,6,26,1,2
14,611,1,1,29,0,2
14,525,6,11,29,0,2
14,504,6,12,28,1,2
14,441,2,3,28,0,2
14,442,2,4,28,1,2
14,731,5,9,28,0,2
14,414,5,10,28,1,2
14,480,3,5,28,0,2
14,428,3,6,27,1,2
14,513,4,7,28,0,2
14,567,4,8,28,1,2
14,516,1,1,30,0,2
14,479,1,2,30,1,2
14,470,2,3,29,0,2
14,523,2,4,29,1,2
14,617,5,9,29,0,2
14,491,5,10,29,1,2
14,564,4,7,29,0,2
14,468,4,8,29,1,2
14,443,6,12,29,1,2
14,520,3,5,29,0,2
14,515,3,6,28,1,2
14,442,3,5,30,0,2
14,599,4,7,30,0,2
14,485,4,8,30,1,2
14,607,6,11,31,0,2
14,470,6,12,30,1,2
14,430,2,3,30,0,2
14,354,2,4,30,1,2
14,336,5,9,30,0,2
14,365,5,10,30,1,2
14,669,1,1,31,0,2
14,632,1,2,31,1,2
14,463,3,5,31,0,2
14,635,3,6,30,1,2
14,536,5,9,31,0,2
14,466,5,10,31,1,2
14,515,4,7,31,0,2
14,567,4,8,31,1,2
14,577,1,1,32,0,2
14,741,1,2,32,1,2
14,448,6,11,32,0,2
14,447,6,12,31,1,2
14,452,2,3,31,0,2
14,637,6,11,33,0,2
14,410,6,12,32,1,2
14,565,5,10,32,1,2
14,686,4,7,32,0,2
14,518,4,8,32,1,2
14,453,2,4,31,1,2
14,450,3,5,32,0,2
14,498,3,6,31,1,2
14,558,1,1,33,0,2
14,571,1,2,33,1,2
14,486,2,3,33,0,2
14,476,2,4,32,1,2
14,515,1,1,34,0,2
14,450,3,5,33,0,2
14,525,3,6,32,1,2
14,484,4,7,33,0,2
14,412,4,8,33,1,2
14,697,6,11,34,0,2
14,429,6,12,33,1,2
14,693,5,9,33,0,2
14,473,5,10,33,1,2
14,531,5,9,34,0,2
14,284,5,10,34,1,2
14,528,6,11,35,0,2
14,407,6,12,34,1,2
14,478,4,7,34,0,2
14,472,4,8,34,1,2
14,493,1,1,35,0,2
14,622,1,2,35,1,2
14,511,2,3,34,0,2
14,463,2,4,33,1,2
14,597,3,5,34,0,2
14,468,4,7,35,0,2
14,460,4,8,35,1,2
14,608,5,9,35,0,2
14,312,5,10,35,1,2
14,633,6,11,36,0,2
14,405,6,12,35,1,2
14,558,2,3,35,0,2
14,521,2,4,34,1,2
14,479,1,1,36,0,2
14,504,1,2,36,1,2
14,802,3,5,35,0,2
14,507,3,6,34,1,2
14,480,4,7,36,0,2
14,538,4,8,36,1,2
14,468,1,1,37,0,2
14,561,1,2,37,1,2
14,497,5,9,36,0,2
14,347,5,10,36,1,2
14,546,6,11,37,0,2
14,372,6,12,36,1,2
14,524,2,3,36,0,2
14,386,2,4,35,1,2
14,450,3,5,36,0,2
14,408,3,6,35,1,2
14,654,6,11,38,0,2
14,424,6,12,37,1,2
14,498,2,3,37,0,2
14,359,2,4,36,1,2
14,511,1,1,38,0,2
14,716,1,2,38,1,2
14,342,5,9,37,0,2
14,331,5,10,37,1,2
14,616,4,7,37,0,2
14,431,4,8,37,1,2
14,470,3,5,37,0,2
14,483,3,6,36,1,2
14,378,4,8,38,1,2
14,540,5,9,38,0,2
14,432,5,10,38,1,2
14,538,6,11,39,0,2
14,412,6,12,38,1,2
14,368,3,5,38,0,2
14,471,3,6,37,1,2
14,592,1,1,39,0,2
14,559,1,2,39,1,2
14,473,2,3,38,0,2
14,505,2,4,37,1,2
14,415,6,11,40,0,2
14,287,6,12,39,1,2
14,610,4,7,39,0,2
14,534,4,8,39,1,2
14,379,3,5,39,0,2
14,544,3,6,38,1,2
14,584,2,3,39,0,2
14,323,2,4,38,1,2
14,467,1,1,40,0,2
14,497,1,2,40,1,2
14,458,5,9,39,0,2
14,337,5,10,39,1,2
14,497,6,11,41,0,2
14,414,6,12,40,1,2
14,399,2,3,40,0,2
14,339,2,4,39,1,2
14,301,5,9,40,0,2
14,359,5,10,40,1,2
14,459,1,1,41,0,2
14,582,1,2,41,1,2
14,517,4,7,40,0,2
14,508,4,8,40,1,2
14,595,3,6,39,1,2
14,578,6,11,42,0,2
14,408,6,12,41,1,2
14,429,2,3,41,0,2
14,414,2,4,40,1,2
14,571,3,5,41,0,2
14,463,3,6,40,1,2
14,451,5,9,41,0,2
14,281,5,10,41,1,2
14,446,4,7,41,0,2
14,397,4,8,41,1,2
14,527,1,1,42,0,2
14,550,1,2,42,1,2
14,397,6,11,43,0,2
14,388,6,12,42,1,2
14,368,2,3,42,0,2
14,307,2,4,41,1,2
14,544,3,5,42,0,2
14,446,3,6,41,1,2
14,550,4,7,42,0,2
14,453,4,8,42,1,2
14,457,5,9,42,0,2
14,266,5,10,42,1,2
14,468,1,1,43,0,2
14,443,3,5,43,0,2
14,417,3,6,42,1,2
14,502,1,1,44,0,2
14,572,1,2,44,1,2
14,565,6,11,44,0,2
14,460,6,12,43,1,2
14,298,2,3,43,0,2
14,379,2,4,42,1,2
14,452,5,9,43,0,2
14,311,5,10,43,1,2
14,560,4,7,43,0,2
14,455,4,8,43,1,2
14,690,2,3,44,0,2
14,509,2,4,43,1,2
14,412,3,5,44,0,2
14,498,3,6,43,1,2
14,548,1,1,45,0,2
14,709,1,2,45,1,2
14,536,5,9,44,0,2
14,327,5,10,44,1,2
14,454,4,7,44,0,2
14,409,4,8,44,1,2
14,710,6,11,45,0,2
14,492,6,12,44,1,2
14,330,3,5,45,0,2
14,502,3,6,44,1,2
14,432,6,11,46,0,2
14,461,6,12,45,1,2
14,519,1,1,46,0,2
14,546,1,2,46,1,2
14,759,2,3,45,0,2
14,412,4,7,45,0,2
14,433,4,8,45,1,2
14,581,5,9,45,0,2
14,288,5,10,45,1,2
14,353,3,5,46,0,2
14,422,3,6,45,1,2
14,489,4,7,46,0,2
14,652,4,8,46,1,2
14,541,2,3,46,0,2
14,586,2,4,45,1,2
14,602,5,9,46,0,2
14,282,5,10,46,1,2
14,627,6,11,47,0,2
14,381,6,12,46,1,2
14,527,1,1,47,0,2
14,498,1,2,47,1,2
14,386,5,9,47,0,2
14,288,5,10,47,1,2
14,417,1,1,48,0,2
14,593,1,2,48,1,2
14,420,2,3,47,0,2
14,414,2,4,46,1,2
14,445,6,11,48,0,2
14,403,6,12,47,1,2
14,488,3,6,46,1,2
14,433,4,8,47,1,2
14,384,4,7,48,0,2
14,456,4,8,48,1,2
14,500,3,5,48,0,2
14,482,6,11,49,0,2
14,390,6,12,48,1,2
14,268,2,3,48,0,2
14,296,2,4,47,1,2
14,459,4,7,49,0,2
14,660,4,8,49,1,2
14,373,3,5,49,0,2
14,480,3,6,47,1,2
14,401,1,1,49,0,2
14,573,1,2,49,1,2
14,465,5,9,48,0,2
14,367,5,10,48,1,2
14,450,5,9,49,0,2
14,359,5,10,49,1,2
14,339,1,1,50,0,2
14,574,1,2,50,1,2
14,476,4,8,50,1,2
14,312,3,5,50,0,2
14,416,3,6,48,1,2
14,512,6,11,50,0,2
14,414,6,12,49,1,2
14,316,2,3,49,0,2
14,308,2,4,48,1,2
14,508,4,7,51,0,2
14,416,5,9,50,0,2
14,326,5,10,50,1,2
14,621,6,11,51,0,2
14,433,6,12,50,1,2
14,248,2,3,50,0,2
14,275,2,4,49,1,2
14,491,3,5,51,0,2
14,563,3,6,49,1,2
14,443,1,1,52,0,2
14,421,1,2,52,1,2
14,460,6,11,52,0,2
14,334,6,12,51,1,2
14,363,4,7,52,0,2
14,415,4,8,52,1,2
14,318,3,5,52,0,2
14,473,3,6,50,1,2
14,524,2,3,51,0,2
14,413,2,4,50,1,2
14,603,5,9,51,0,2
14,325,5,10,51,1,2
14,494,2,3,52,0,2
14,458,2,4,51,1,2
14,427,3,5,53,0,2
14,590,3,6,51,1,2
14,489,5,9,52,0,2
14,598,5,10,52,1,2
14,498,1,1,53,0,2
14,546,6,11,53,0,2
14,436,6,12,52,1,2
14,457,4,7,53,0,2
14,636,4,8,53,1,2
14,553,2,4,52,1,2
14,386,6,11,54,0,2
14,360,6,12,53,1,2
14,459,3,5,54,0,2
14,464,3,6,52,1,2
14,631,1,1,54,0,2
14,488,4,7,54,0,2
14,620,4,8,54,1,2
14,535,5,10,53,1,2
14,993,2,3,54,0,2
14,345,2,4,53,1,2
14,486,1,1,55,0,2
14,623,1,2,55,1,2
14,457,5,9,54,0,2
14,296,5,10,54,1,2
14,488,4,7,55,0,2
14,473,4,8,55,1,2
14,475,6,11,55,0,2
14,417,6,12,54,1,2
14,630,3,5,55,0,2
14,581,3,6,53,1,2
14,583,2,3,55,0,2
14,507,2,4,54,1,2
14,554,1,1,56,0,2
14,593,1,2,56,1,2
14,554,4,7,56,0,2
14,432,4,8,56,1,2
14,526,5,10,55,1,2
14,598,6,12,55,1,2
14,448,3,5,56,0,2
14,437,3,6,54,1,2
14,526,1,1,57,0,2
14,482,1,2,57,1,2
14,462,1,1,58,0,2
14,604,1,2,58,1,2
14,495,2,3,56,0,2
14,380,2,4,55,1,2
14,417,6,11,57,0,2
14,365,6,12,56,1,2
14,400,4,7,57,0,2
14,491,4,8,57,1,2
14,466,5,9,56,0,2
14,300,5,10,56,1,2
14,328,3,5,57,0,2
14,522,3,6,55,1,2
14,538,5,9,57,0,2
14,455,5,10,57,1,2
14,683,1,1,59,0,2
14,609,1,2,59,1,2
14,685,6,11,58,0,2
14,447,6,12,57,1,2
14,342,2,3,57,0,2
14,400,2,4,56,1,2
14,514,3,5,58,0,2
14,540,3,6,56,1,2
14,635,4,7,58,0,2
14,745,4,8,58,1,2
14,429,3,5,59,0,2
14,523,2,3,58,0,2
14,515,2,4,57,1,2
14,511,5,9,58,0,2
14,368,5,10,58,1,2
14,546,1,1,60,0,2
14,550,1,2,60,1,2
14,482,4,7,59,0,2
14,1144,4,8,59,1,2
14,560,6,11,59,0,2
14,391,6,12,58,1,2
14,502,1,1,61,0,2
14,549,1,2,61,1,2
14,588,6,11,60,0,2
14,570,6,12,59,1,2
14,761,2,3,59,0,2
14,564,4,7,60,0,2
14,753,4,8,60,1,2
14,462,5,9,59,0,2
14,319,5,10,59,1,2
14,267,3,5,60,0,2
14,389,3,6,58,1,2
14,583,5,9,60,0,2
14,463,4,8,61,1,2
14,621,2,3,60,0,2
14,405,2,4,59,1,2
14,332,6,11,61,0,2
14,341,6,12,60,1,2
14,438,1,1,62,0,2
14,554,1,2,62,1,2
14,325,3,5,61,0,2
14,541,3,6,59,1,2
14,508,4,7,62,0,2
14,418,4,8,62,1,2
14,471,1,1,63,0,2
14,649,1,2,63,1,2
14,520,5,9,61,0,2
14,389,5,10,61,1,2
14,534,6,11,62,0,2
14,375,6,12,61,1,2
14,489,3,5,62,0,2
14,501,3,6,60,1,2
14,534,2,3,61,0,2
14,493,2,4,60,1,2
14,487,2,3,62,0,2
14,490,2,4,61,1,2
14,441,6,11,63,0,2
14,377,6,12,62,1,2
14,406,4,7,63,0,2
14,460,4,8,63,1,2
14,389,3,5,63,0,2
14,448,3,6,61,1,2
14,502,5,9,62,0,2
14,398,5,10,62,1,2
14,499,1,1,64,0,2
14,604,1,2,64,1,2
14,379,1,1,65,0,2
14,351,1,2,65,1,2
14,504,5,9,63,0,2
14,353,5,10,63,1,2
14,459,2,4,62,1,2
14,430,4,7,64,0,2
14,473,4,8,64,1,2
14,290,3,5,64,0,2
14,505,3,6,62,1,2
14,462,6,11,64,0,2
14,451,6,12,63,1,2
81,569,1,1,1,0,3
81,499,1,2,1,1,3
81,519,2,3,1,0,3
81,672,3,6,1,1,3
81,596,4,7,1,0,3
81,469,4,8,1,1,3
81,560,5,9,1,0,3
81,687,5,10,1,1,3
81,724,6,11,1,0,3
81,643,6,12,1,1,3
81,957,7,13,1,0,3
81,661,7,14,1,1,3
81,603,8,15,1,0,3
81,1222,8,16,1,1,3
81,568,1,1,2,0,3
81,533,1,2,2,1,3
81,601,2,3,2,0,3
81,999,2,4,2,1,3
81,578,8,15,2,0,3
81,865,8,16,2,1,3
81,817,6,11,2,0,3
81,581,6,12,2,1,3
81,612,5,9,2,0,3
81,682,5,10,2,1,3
81,615,4,7,2,0,3
81,639,4,8,2,1,3
81,1171,7,13,2,0,3
81,656,7,14,2,1,3
81,619,3,5,2,0,3
81,696,3,6,2,1,3
81,652,7,13,3,0,3
81,596,7,14,3,1,3
81,827,2,3,3,0,3
81,856,2,4,3,1,3
81,645,4,7,3,0,3
81,751,4,8,3,1,3
81,701,3,5,3,0,3
81,561,3,6,3,1,3
81,619,6,11,3,0,3
81,563,6,12,3,1,3
81,700,1,1,3,0,3
81,546,1,2,3,1,3
81,601,5,9,3,0,3
81,663,5,10,3,1,3
81,576,8,15,3,0,3
81,861,8,16,3,1,3
81,584,6,11,4,0,3
81,634,6,12,4,1,3
81,653,1,1,4,0,3
81,709,1,2,4,1,3
81,515,4,7,4,0,3
81,614,4,8,4,1,3
81,574,8,15,4,0,3
81,672,8,16,4,1,3
81,585,7,14,4,1,3
81,703,3,5,4,0,3
81,523,3,6,4,1,3
81,993,5,9,4,0,3
81,659,5,10,4,1,3
81,788,2,3,4,0,3
81,829,2,4,4,1,3
81,535,4,7,5,0,3
81,638,4,8,5,1,3
81,627,5,9,5,0,3
81,609,5,10,5,1,3
81,581,6,11,5,0,3
81,555,6,12,5,1,3
81,915,3,5,5,0,3
81,587,3,6,5,1,3
81,622,8,15,5,0,3
81,865,8,16,5,1,3
81,1048,2,3,5,0,3
81,625,2,4,5,1,3
81,605,4,7,6,0,3
81,498,4,8,6,1,3
81,458,7,13,5,0,3
81,670,7,14,5,1,3
81,818,8,15,6,0,3
81,825,8,16,6,1,3
81,957,5,9,6,0,3
81,612,5,10,6,1,3
81,633,3,5,6,0,3
81,506,3,6,6,1,3
81,629,6,11,6,0,3
81,643,6,12,6,1,3
81,509,1,1,5,0,3
81,535,1,2,5,1,3
81,674,1,1,6,0,3
81,441,1,2,6,1,3
81,593,2,3,6,0,3
81,779,2,4,6,1,3
81,586,5,10,7,1,3
81,678,6,11,7,0,3
81,654,6,12,7,1,3
81,713,7,13,6,0,3
81,616,7,14,6,1,3
81,718,3,5,7,0,3
81,504,3,6,7,1,3
81,552,8,15,7,0,3
81,768,8,16,7,1,3
81,511,4,7,7,0,3
81,563,4,8,7,1,3
81,615,7,13,7,0,3
81,547,7,14,7,1,3
81,459,5,9,8,0,3
81,560,5,10,8,1,3
81,586,1,1,7,0,3
81,450,1,2,7,1,3
81,650,2,3,7,0,3
81,526,6,11,8,0,3
81,717,6,12,8,1,3
81,498,3,5,8,0,3
81,584,3,6,8,1,3
81,803,4,7,8,0,3
81,643,4,8,8,1,3
81,586,8,15,8,0,3
81,663,8,16,8,1,3
81,1230,2,3,8,0,3
81,675,2,4,8,1,3
81,617,8,15,9,0,3
81,655,8,16,9,1,3
81,867,1,1,8,0,3
81,496,1,2,8,1,3
81,610,7,13,8,0,3
81,478,7,14,8,1,3
81,492,6,11,9,0,3
81,567,6,12,9,1,3
81,560,4,7,9,0,3
81,409,4,8,9,1,3
81,568,3,5,9,0,3
81,526,3,6,9,1,3
81,845,5,9,9,0,3
81,656,5,10,9,1,3
81,650,7,13,9,0,3
81,399,7,14,9,1,3
81,417,3,5,10,0,3
81,419,3,6,10,1,3
81,449,5,9,10,0,3
81,544,5,10,10,1,3
81,996,2,3,9,0,3
81,699,2,4,9,1,3
81,671,1,1,9,0,3
81,564,1,2,9,1,3
81,699,8,15,10,0,3
81,724,8,16,10,1,3
81,571,6,11,10,0,3
81,663,3,5,11,0,3
81,495,3,6,11,1,3
81,494,1,1,10,0,3
81,437,1,2,10,1,3
81,415,4,7,10,0,3
81,426,4,8,10,1,3
81,443,8,15,11,0,3
81,655,5,9,11,0,3
81,483,5,10,11,1,3
81,652,7,13,10,0,3
81,561,7,14,10,1,3
81,822,6,12,10,1,3
81,521,4,7,11,0,3
81,1242,4,8,11,1,3
81,522,1,2,11,1,3
81,602,6,11,12,0,3
81,588,6,12,11,1,3
81,772,8,15,12,0,3
81,768,8,16,12,1,3
81,692,3,5,12,0,3
81,770,7,13,11,0,3
81,600,7,14,11,1,3
81,539,5,9,12,0,3
81,682,5,10,12,1,3
81,834,2,3,11,0,3
81,755,6,11,13,0,3
81,759,6,12,12,1,3
81,620,5,9,13,0,3
81,527,5,10,13,1,3
81,593,7,13,12,0,3
81,459,7,14,12,1,3
81,832,2,3,12,0,3
81,664,1,1,12,0,3
81,786,1,2,12,1,3
81,526,3,5,13,0,3
81,759,3,6,13,1,3
81,1252,8,15,13,0,3
81,645,8,16,13,1,3
81,818,4,7,12,0,3
81,673,4,8,12,1,3
81,768,7,13,13,0,3
81,390,7,14,13,1,3
81,654,2,3,13,0,3
81,716,2,4,13,1,3
81,526,3,5,14,0,3
81,594,3,6,14,1,3
81,626,1,1,13,0,3
81,849,1,2,13,1,3
81,529,6,11,14,0,3
81,798,6,12,13,1,3
81,572,4,7,13,0,3
81,451,4,8,13,1,3
81,544,8,15,14,0,3
81,831,8,16,14,1,3
81,597,5,10,14,1,3
81,447,6,11,15,0,3
81,635,6,12,14,1,3
81,674,5,9,15,0,3
81,568,5,10,15,1,3
81,580,3,5,15,0,3
81,604,3,6,15,1,3
81,884,4,7,14,0,3
81,547,4,8,14,1,3
81,647,1,1,14,0,3
81,703,1,2,14,1,3
81,601,8,15,15,0,3
81,620,8,16,15,1,3
81,1007,2,3,14,0,3
81,377,2,4,14,1,3
81,405,3,5,16,0,3
81,737,3,6,16,1,3
81,488,6,11,16,0,3
81,786,6,12,15,1,3
81,393,7,14,14,1,3
81,647,1,1,15,0,3
81,790,1,2,15,1,3
81,556,4,7,15,0,3
81,497,4,8,15,1,3
81,595,8,15,16,0,3
81,577,8,16,16,1,3
81,583,5,9,16,0,3
81,381,5,10,16,1,3
81,669,8,15,17,0,3
81,586,8,16,17,1,3
81,850,2,3,15,0,3
81,410,2,4,15,1,3
81,656,1,1,16,0,3
81,792,1,2,16,1,3
81,470,6,11,17,0,3
81,979,6,12,16,1,3
81,679,3,6,17,1,3
81,687,4,7,16,0,3
81,397,4,8,16,1,3
81,585,5,9,17,0,3
81,399,5,10,17,1,3
81,452,7,14,15,1,3
81,544,4,7,17,0,3
81,522,4,8,17,1,3
81,710,1,1,17,0,3
81,490,1,2,17,1,3
81,641,2,3,16,0,3
81,632,2,4,16,1,3
81,642,7,13,16,0,3
81,521,7,14,16,1,3
81,400,3,5,18,0,3
81,594,3,6,18,1,3
81,446,6,11,18,0,3
81,658,6,12,17,1,3
81,620,8,15,18,0,3
81,512,8,16,18,1,3
81,583,5,9,18,0,3
81,1036,5,10,18,1,3
81,612,2,3,17,0,3
81,539,2,4,17,1,3
81,788,4,7,18,0,3
81,566,4,8,18,1,3
81,587,5,9,19,0,3
81,353,5,10,19,1,3
81,544,6,11,19,0,3
81,514,6,12,18,1,3
81,638,8,15,19,0,3
81,633,7,13,17,0,3
81,587,7,14,17,1,3
81,611,3,5,19,0,3
81,383,3,6,19,1,3
81,531,1,1,18,0,3
81,566,1,2,18,1,3
81,611,5,9,20,0,3
81,407,5,10,20,1,3
81,669,7,13,18,0,3
81,591,7,14,18,1,3
81,551,6,11,20,0,3
81,697,6,12,19,1,3
81,625,4,7,19,0,3
81,560,4,8,19,1,3
81,498,1,1,19,0,3
81,515,1,2,19,1,3
81,628,3,5,20,0,3
81,441,3,6,20,1,3
81,550,8,15,20,0,3
81,519,8,16,20,1,3
81,488,5,9,21,0,3
81,659,5,10,21,1,3
81,471,4,7,20,0,3
81,445,4,8,20,1,3
81,489,7,14,19,1,3
81,647,2,3,19,0,3
81,1107,1,1,20,0,3
81,576,1,2,20,1,3
81,613,8,15,21,0,3
81,594,8,16,21,1,3
81,500,6,11,21,0,3
81,606,6,12,20,1,3
81,537,3,5,21,0,3
81,659,3,6,21,1,3
81,468,6,11,22,0,3
81,818,6,12,21,1,3
81,601,4,7,21,0,3
81,523,4,8,21,1,3
81,643,1,1,21,0,3
81,528,1,2,21,1,3
81,440,3,5,22,0,3
81,490,3,6,22,1,3
81,587,5,9,22,0,3
81,501,5,10,22,1,3
81,733,2,3,20,0,3
81,920,2,4,20,1,3
81,524,7,14,20,1,3
81,687,8,15,22,0,3
81,556,8,16,22,1,3
81,455,3,5,23,0,3
81,651,3,6,23,1,3
81,591,7,13,21,0,3
81,526,7,14,21,1,3
81,515,6,11,23,0,3
81,584,6,12,22,1,3
81,618,8,15,23,0,3
81,760,8,16,23,1,3
81,675,2,3,21,0,3
81,488,2,4,21,1,3
81,509,4,7,22,0,3
81,497,4,8,22,1,3
81,627,5,9,23,0,3
81,545,5,10,23,1,3
81,495,1,1,22,0,3
81,535,1,2,22,1,3
81,593,7,13,22,0,3
81,555,7,14,22,1,3
