subject_id,subject_condition,t,rt,pair_id,target_id,is_predictable
155,2,49,837,2,10,1
155,2,52,758,0,11,0
155,2,52,803,0,12,1
155,2,50,788,1,1,0
155,2,49,929,1,2,1
155,2,50,889,3,3,0
155,2,50,927,3,4,1
155,2,54,1178,5,5,0
155,2,53,985,5,6,1
155,2,55,949,5,5,0
155,2,54,875,5,6,1
155,2,51,896,3,3,0
155,2,51,828,3,4,1
155,2,52,909,4,7,0
155,2,51,828,4,8,1
155,2,53,889,0,11,0
155,2,53,819,0,12,1
155,2,50,795,2,9,0
155,2,50,827,2,10,1
155,2,51,877,1,1,0
155,2,50,890,1,2,1
155,2,52,785,3,3,0
155,2,52,895,3,4,1
155,2,52,801,1,1,0
155,2,51,822,1,2,1
155,2,51,730,2,9,0
155,2,51,761,2,10,1
155,2,54,883,0,11,0
155,2,54,827,0,12,1
155,2,56,856,5,5,0
155,2,55,847,5,6,1
155,2,53,779,4,7,0
155,2,52,826,4,8,1
155,2,53,886,3,3,0
155,2,53,883,3,4,1
155,2,52,817,2,9,0
155,2,52,847,2,10,1
155,2,57,781,5,5,0
155,2,56,814,5,6,1
155,2,55,766,0,11,0
155,2,55,847,0,12,1
155,2,53,757,1,1,0
155,2,52,800,1,2,1
155,2,54,864,4,7,0
155,2,53,857,4,8,1
155,2,54,757,3,3,0
155,2,54,785,3,4,1
155,2,55,718,4,7,0
155,2,54,773,4,8,1
155,2,58,790,5,5,0
155,2,57,1024,5,6,1
155,2,54,833,1,1,0
155,2,53,909,1,2,1
155,2,53,922,2,9,0
155,2,53,846,2,10,1
155,2,56,811,0,11,0
155,2,56,815,0,12,1
155,2,57,805,0,11,0
155,2,57,755,0,12,1
155,2,54,745,2,9,0
155,2,54,768,2,10,1
155,2,59,829,5,5,0
155,2,58,877,5,6,1
155,2,55,869,1,1,0
155,2,54,828,1,2,1
155,2,55,717,3,3,0
155,2,55,717,3,4,1
155,2,56,695,4,7,0
155,2,55,726,4,8,1
155,2,56,946,3,3,0
155,2,56,966,3,4,1
155,2,55,968,2,9,0
155,2,55,831,2,10,1
155,2,58,900,0,11,0
155,2,58,869,0,12,1
155,2,56,769,1,1,0
155,2,56,889,2,9,0
155,2,56,755,2,10,1
155,2,57,841,3,3,0
155,2,57,824,3,4,1
155,2,59,1314,0,11,0
155,2,59,740,0,12,1
155,2,57,720,4,7,0
155,2,56,777,4,8,1
155,2,57,788,1,1,0
155,2,55,906,1,2,1
155,2,60,872,5,5,0
155,2,59,783,5,6,1
155,2,58,834,4,7,0
155,2,57,878,4,8,1
155,2,58,765,3,3,0
155,2,58,810,3,4,1
155,2,58,805,1,1,0
155,2,56,819,1,2,1
155,2,57,792,2,9,0
155,2,57,813,2,10,1
155,2,60,818,0,11,0
155,2,60,832,0,12,1
155,2,61,996,5,5,0
155,2,60,873,5,6,1
155,2,62,920,5,5,0
155,2,61,816,5,6,1
155,2,58,939,2,9,0
155,2,58,840,2,10,1
155,2,61,948,0,11,0
155,2,61,817,0,12,1
155,2,59,792,1,1,0
155,2,57,895,1,2,1
155,2,59,980,3,3,0
155,2,59,849,3,4,1
155,2,59,799,4,7,0
155,2,58,845,4,8,1
155,2,62,797,0,11,0
155,2,62,854,0,12,1
155,2,63,934,5,5,0
155,2,62,1230,5,6,1
155,2,59,825,2,9,0
155,2,59,951,2,10,1
155,2,60,897,1,1,0
155,2,58,882,1,2,1
155,2,60,737,3,3,0
155,2,60,772,3,4,1
155,2,60,830,4,7,0
155,2,59,1012,4,8,1
155,2,61,932,1,1,0
155,2,59,927,1,2,1
155,2,64,1001,5,5,0
155,2,63,928,5,6,1
155,2,63,913,0,11,0
155,2,63,847,0,12,1
155,2,60,900,2,9,0
155,2,60,1052,2,10,1
155,2,61,832,3,3,0
155,2,61,822,3,4,1
155,2,61,924,4,7,0
155,2,60,915,4,8,1
155,2,64,1426,0,11,0
155,2,64,834,0,12,1
155,2,62,910,3,3,0
155,2,62,838,3,4,1
155,2,65,1342,5,5,0
155,2,64,776,5,6,1
155,2,61,876,2,9,0
155,2,61,866,2,10,1
155,2,62,788,1,1,0
155,2,60,884,1,2,1
155,2,62,788,4,7,0
155,2,61,820,4,8,1
155,2,62,796,2,9,0
155,2,62,732,2,10,1
155,2,63,810,3,3,0
155,2,63,869,3,4,1
104,2,1,856,1,1,0
104,2,1,842,1,2,1
104,2,1,1310,3,3,0
104,2,1,1570,3,4,1
104,2,1,892,0,5,0
104,2,1,996,0,6,1
104,2,1,729,2,7,0
104,2,1,932,2,8,1
104,2,1,1023,5,9,0
104,2,1,613,5,10,1
104,2,1,743,4,11,0
104,2,1,738,4,12,1
104,2,2,524,0,5,0
104,2,2,1276,0,6,1
104,2,2,1083,3,3,0
104,2,2,831,3,4,1
104,2,2,969,2,7,0
104,2,2,956,2,8,1
104,2,2,1796,1,1,0
104,2,2,857,1,2,1
104,2,2,893,5,9,0
104,2,2,957,5,10,1
104,2,2,1184,4,11,0
104,2,2,793,4,12,1
104,2,3,1314,1,1,0
104,2,3,790,1,2,1
104,2,3,891,5,9,0
104,2,3,804,5,10,1
104,2,3,575,4,11,0
104,2,3,714,4,12,1
104,2,3,829,2,7,0
104,2,3,1008,2,8,1
104,2,3,1731,0,5,0
104,2,3,665,0,6,1
104,2,3,1071,3,3,0
104,2,3,701,3,4,1
104,2,4,816,5,9,0
104,2,4,1363,5,10,1
104,2,4,880,3,3,0
104,2,4,741,3,4,1
104,2,4,1044,1,1,0
104,2,4,1236,1,2,1
104,2,4,1211,0,5,0
104,2,4,639,0,6,1
104,2,4,1109,2,7,0
104,2,4,1035,2,8,1
104,2,4,968,4,11,0
104,2,4,701,4,12,1
104,2,5,919,4,11,0
104,2,5,1401,4,12,1
104,2,5,1388,5,9,0
104,2,5,1248,5,10,1
104,2,5,1134,1,1,0
104,2,5,1069,1,2,1
104,2,5,994,2,7,0
104,2,5,1427,2,8,1
104,2,5,919,0,5,0
104,2,5,829,0,6,1
104,2,5,868,3,3,0
104,2,5,919,3,4,1
104,2,6,830,4,11,0
104,2,6,699,4,12,1
104,2,6,867,0,5,0
104,2,6,740,0,6,1
104,2,6,1211,3,3,0
104,2,6,994,3,4,1
104,2,6,1159,2,7,0
104,2,6,1082,2,8,1
104,2,6,728,5,9,0
104,2,6,1133,5,10,1
104,2,6,678,1,1,0
104,2,7,1656,0,5,0
104,2,7,804,0,6,1
104,2,7,908,2,7,0
104,2,7,865,2,8,1
104,2,7,638,3,3,0
104,2,7,739,3,4,1
104,2,7,615,4,11,0
104,2,7,651,4,12,1
104,2,7,1007,5,9,0
104,2,7,1173,5,10,1
104,2,7,780,1,1,0
104,2,6,981,1,2,1
104,2,8,729,5,9,0
104,2,8,1043,5,10,1
104,2,8,1058,3,3,0
104,2,8,1376,3,4,1
104,2,8,626,4,11,0
104,2,8,589,4,12,1
104,2,8,1109,2,7,0
104,2,8,1045,2,8,1
104,2,8,738,1,1,0
104,2,7,994,1,2,1
104,2,8,1046,0,5,0
104,2,8,790,0,6,1
104,2,9,854,3,3,0
104,2,9,757,3,4,1
104,2,9,954,1,1,0
104,2,8,1402,1,2,1
104,2,9,1171,4,11,0
104,2,9,753,4,12,1
104,2,9,969,5,9,0
104,2,9,906,5,10,1
104,2,9,1057,0,5,0
104,2,9,843,0,6,1
104,2,9,1085,2,7,0
104,2,9,966,2,8,1
104,2,10,742,2,7,0
104,2,10,1082,2,8,1
104,2,10,908,3,3,0
104,2,10,838,3,4,1
104,2,10,1046,4,11,0
104,2,10,805,4,12,1
104,2,10,1032,1,1,0
104,2,9,1005,1,2,1
104,2,10,653,0,5,0
104,2,10,650,0,6,1
104,2,10,1134,5,9,0
104,2,10,1032,5,10,1
104,2,11,726,5,9,0
104,2,11,728,5,10,1
104,2,11,957,3,3,0
104,2,11,753,3,4,1
104,2,11,713,4,11,0
104,2,11,666,4,12,1
104,2,11,752,1,1,0
104,2,10,853,1,2,1
104,2,11,653,2,7,0
104,2,11,676,2,8,1
104,2,11,524,0,5,0
104,2,11,612,0,6,1
104,2,12,689,1,1,0
104,2,11,1022,1,2,1
104,2,12,904,4,11,0
104,2,12,828,4,12,1
104,2,12,878,5,9,0
104,2,12,753,5,10,1
104,2,12,1006,2,7,0
104,2,12,551,2,8,1
104,2,12,842,0,5,0
104,2,12,754,0,6,1
104,2,12,650,3,3,0
104,2,12,702,3,4,1
104,2,13,1131,1,1,0
104,2,12,867,1,2,1
104,2,13,879,2,7,0
104,2,13,929,2,8,1
104,2,13,1198,5,9,0
104,2,14,690,1,1,0
104,2,13,955,1,2,1
104,2,14,905,2,7,0
104,2,14,931,2,8,1
104,2,14,665,5,9,0
104,2,13,982,5,10,1
104,2,13,880,0,5,0
104,2,13,715,0,6,1
104,2,13,688,4,11,0
104,2,13,754,4,12,1
104,2,13,1234,3,3,0
104,2,13,868,3,4,1
104,2,14,1108,0,5,0
104,2,14,834,0,6,1
104,2,15,799,1,1,0
104,2,14,853,1,2,1
104,2,14,1095,3,3,0
104,2,14,930,3,4,1
104,2,14,1375,4,11,0
104,2,14,747,4,12,1
104,2,15,1186,5,9,0
104,2,14,1094,5,10,1
104,2,15,983,2,7,0
104,2,15,916,2,8,1
104,2,16,613,5,9,0
104,2,15,703,5,10,1
104,2,15,781,3,3,0
104,2,15,735,3,4,1
104,2,15,958,4,11,0
104,2,15,599,4,12,1
104,2,15,957,0,5,0
104,2,15,802,0,6,1
104,2,16,1046,2,7,0
104,2,16,814,2,8,1
104,2,16,911,1,1,0
104,2,15,886,1,2,1
104,2,16,866,0,5,0
104,2,16,767,0,6,1
104,2,17,879,5,9,0
104,2,16,840,5,10,1
104,2,17,727,1,1,0
104,2,16,702,1,2,1
104,2,16,931,3,3,0
104,2,16,1948,3,4,1
104,2,17,1742,2,7,0
104,2,17,828,2,8,1
104,2,16,1058,4,11,0
104,2,16,1072,4,12,1
104,2,17,943,4,11,0
104,2,17,713,4,12,1
104,2,18,933,5,9,0
104,2,17,891,5,10,1
104,2,17,739,0,5,0
104,2,17,689,0,6,1
104,2,17,701,3,3,0
104,2,17,969,3,4,1
104,2,18,805,1,1,0
104,2,17,1081,1,2,1
104,2,18,1082,2,7,0
104,2,18,1426,2,8,1
104,2,19,1006,1,1,0
104,2,18,1018,1,2,1
104,2,19,905,2,7,0
104,2,19,649,2,8,1
104,2,19,845,5,9,0
104,2,18,724,5,10,1
104,2,18,970,4,11,0
104,2,18,945,4,12,1
104,2,18,878,0,5,0
104,2,18,1464,0,6,1
104,2,18,930,3,3,0
104,2,18,766,3,4,1
104,2,19,853,3,3,0
104,2,19,688,3,4,1
104,2,20,930,3,3,0
104,2,20,652,3,4,1
104,2,19,838,0,5,0
104,2,19,767,0,6,1
104,2,20,675,1,1,0
104,2,19,739,1,2,1
104,2,19,677,4,11,0
104,2,19,791,4,12,1
104,2,20,689,5,9,0
104,2,19,776,5,10,1
104,2,20,715,2,7,0
104,2,20,1172,2,8,1
104,2,21,1476,2,7,0
104,2,21,790,2,8,1
104,2,21,816,1,1,0
104,2,20,651,1,2,1
104,2,20,1082,0,5,0
104,2,20,854,0,6,1
104,2,21,808,5,9,0
104,2,20,707,5,10,1
104,2,21,1425,3,3,0
104,2,21,764,3,4,1
104,2,20,637,4,11,0
104,2,20,676,4,12,1
104,2,22,1313,1,1,0
104,2,21,777,1,2,1
104,2,21,1515,0,5,0
104,2,21,713,0,6,1
104,2,21,777,4,11,0
104,2,21,829,4,12,1
104,2,22,1059,3,3,0
104,2,22,903,3,4,1
104,2,22,867,5,9,0
104,2,21,575,5,10,1
104,2,22,738,2,7,0
104,2,22,905,2,8,1
104,2,23,869,2,7,0
104,2,23,814,2,8,1
104,2,22,917,4,11,0
104,2,22,1058,4,12,1
104,2,23,916,1,1,0
104,2,22,716,1,2,1
104,2,23,1096,5,9,0
104,2,22,765,5,10,1
104,2,23,1476,3,3,0
104,2,23,1224,3,4,1
104,2,22,929,0,5,0
104,2,22,612,0,6,1
104,2,23,752,0,5,0
104,2,23,1312,0,6,1
104,2,24,906,2,7,0
104,2,24,852,2,8,1
104,2,24,730,1,1,0
104,2,23,953,1,2,1
104,2,23,1209,4,11,0
104,2,23,586,4,12,1
104,2,24,575,3,3,0
104,2,24,891,3,4,1
104,2,24,841,5,9,0
104,2,23,828,5,10,1
104,2,24,727,4,11,0
104,2,24,690,4,12,1
104,2,25,1043,3,3,0
104,2,25,815,3,4,1
104,2,24,702,0,5,0
104,2,24,1006,0,6,1
104,2,25,828,5,9,0
104,2,24,804,5,10,1
104,2,25,1627,2,7,0
104,2,25,1183,2,8,1
104,2,25,971,1,1,0
104,2,24,1030,1,2,1
104,2,26,1591,5,9,0
104,2,25,752,5,10,1
104,2,26,840,3,3,0
104,2,27,856,5,9,0
104,2,26,815,5,10,1
104,2,26,843,1,1,0
104,2,25,699,1,2,1
104,2,26,766,2,7,0
104,2,26,942,2,8,1
104,2,27,1285,3,3,0
104,2,26,637,3,4,1
104,2,25,741,4,11,0
104,2,25,599,4,12,1
104,2,25,1311,0,5,0
104,2,25,1311,0,6,1
104,2,26,1692,0,5,0
104,2,26,600,0,6,1
104,2,27,816,1,1,0
104,2,26,790,1,2,1
104,2,28,983,3,3,0
104,2,27,902,3,4,1
104,2,26,751,4,11,0
104,2,26,728,4,12,1
104,2,28,1135,5,9,0
104,2,27,1324,5,10,1
104,2,27,966,2,7,0
104,2,27,777,2,8,1
104,2,29,943,3,3,0
104,2,28,1311,3,4,1
104,2,28,779,1,1,0
104,2,27,801,1,2,1
104,2,27,894,4,11,0
104,2,27,980,4,12,1
104,2,28,841,2,7,0
104,2,28,714,2,8,1
104,2,29,790,5,9,0
104,2,28,752,5,10,1
104,2,27,954,0,5,0
104,2,27,690,0,6,1
104,2,29,1055,1,1,0
104,2,28,1032,1,2,1
104,2,29,892,2,7,0
104,2,29,1069,2,8,1
104,2,28,880,0,5,0
104,2,28,625,0,6,1
104,2,28,1033,4,11,0
104,2,28,790,4,12,1
104,2,30,826,3,3,0
104,2,29,1035,3,4,1
104,2,30,586,5,9,0
104,2,29,701,5,10,1
104,2,29,791,0,5,0
104,2,29,688,0,6,1
104,2,30,676,1,1,0
104,2,29,1554,1,2,1
104,2,29,766,4,11,0
104,2,29,521,4,12,1
104,2,31,690,5,9,0
104,2,30,675,5,10,1
104,2,30,1361,2,7,0
104,2,30,981,2,8,1
104,2,31,677,3,3,0
104,2,30,688,3,4,1
104,2,31,1235,2,7,0
104,2,31,1248,2,8,1
104,2,32,766,5,9,0
104,2,31,778,5,10,1
104,2,31,1043,1,1,0
104,2,30,714,1,2,1
104,2,32,958,3,3,0
104,2,31,891,3,4,1
104,2,30,664,0,5,0
104,2,30,727,0,6,1
104,2,30,967,4,11,0
104,2,30,678,4,12,1
104,2,33,890,5,9,0
104,2,32,664,5,10,1
104,2,32,803,2,7,0
104,2,32,879,2,8,1
104,2,31,727,0,5,0
104,2,31,676,0,6,1
104,2,33,956,2,7,0
104,2,33,1374,2,8,1
104,2,31,1122,4,11,0
104,2,31,665,4,12,1
104,2,34,930,5,9,0
104,2,33,1414,5,10,1
104,2,33,586,3,3,0
104,2,32,778,3,4,1
104,2,32,993,1,1,0
104,2,31,1362,1,2,1
104,2,33,1526,1,1,0
104,2,32,1159,1,2,1
104,2,34,1300,2,7,0
104,2,34,917,2,8,1
104,2,35,1337,5,9,0
104,2,34,689,5,10,1
104,2,34,867,3,3,0
104,2,33,1222,3,4,1
104,2,32,701,4,11,0
104,2,32,1529,4,12,1
104,2,32,828,0,5,0
104,2,32,714,0,6,1
104,2,33,612,0,5,0
104,2,33,892,0,6,1
104,2,34,1057,1,1,0
104,2,33,1360,1,2,1
104,2,35,804,2,7,0
104,2,35,699,2,8,1
104,2,35,1158,3,3,0
104,2,34,842,3,4,1
104,2,33,908,4,11,0
104,2,33,596,4,12,1
104,2,36,803,5,9,0
104,2,35,626,5,10,1
104,2,34,715,0,5,0
104,2,34,661,0,6,1
104,2,36,802,3,3,0
104,2,35,727,3,4,1
104,2,37,829,5,9,0
104,2,36,805,5,10,1
104,2,36,1046,2,7,0
104,2,36,1208,2,8,1
104,2,34,945,4,11,0
104,2,34,561,4,12,1
104,2,35,740,1,1,0
104,2,34,765,1,2,1
104,2,38,903,5,9,0
104,2,37,766,5,10,1
104,2,37,890,3,3,0
104,2,36,766,3,4,1
104,2,37,817,2,7,0
104,2,37,865,2,8,1
104,2,36,778,1,1,0
104,2,35,726,1,2,1
104,2,35,942,0,5,0
104,2,35,738,0,6,1
104,2,35,893,4,11,0
104,2,35,741,4,12,1
104,2,38,1525,3,3,0
104,2,37,1007,3,4,1
104,2,37,1309,1,1,0
104,2,36,663,1,2,1
104,2,36,1260,0,5,0
104,2,36,1398,0,6,1
104,2,38,1032,2,7,0
104,2,38,1145,2,8,1
104,2,39,1591,5,9,0
104,2,38,586,5,10,1
104,2,36,715,4,11,0
104,2,36,754,4,12,1
104,2,39,890,2,7,0
104,2,40,626,2,7,0
104,2,39,689,2,8,1
104,2,39,766,3,3,0
104,2,38,1551,3,4,1
104,2,37,1412,4,11,0
104,2,37,1018,4,12,1
104,2,37,1375,0,5,0
104,2,37,918,0,6,1
104,2,38,1258,1,1,0
104,2,37,704,1,2,1
104,2,40,930,5,9,0
104,2,39,814,5,10,1
104,2,40,830,3,3,0
104,2,39,901,3,4,1
104,2,41,1083,5,9,0
104,2,40,841,5,10,1
104,2,38,1032,4,11,0
104,2,38,854,4,12,1
104,2,41,942,2,7,0
104,2,40,739,2,8,1
104,2,38,741,0,5,0
104,2,38,522,0,6,1
104,2,39,830,1,1,0
104,2,38,1291,1,2,1
104,2,41,1036,3,3,0
104,2,40,816,3,4,1
104,2,39,816,4,11,0
104,2,39,1045,4,12,1
104,2,42,936,2,7,0
104,2,41,568,2,8,1
104,2,39,777,0,5,0
104,2,39,767,0,6,1
104,2,40,1143,1,1,0
104,2,39,1393,1,2,1
104,2,42,1100,5,9,0
104,2,41,1095,5,10,1
104,2,43,955,2,7,0
104,2,42,676,2,8,1
104,2,43,843,5,9,0
104,2,42,687,5,10,1
104,2,41,791,1,1,0
104,2,40,637,1,2,1
104,2,42,803,3,3,0
104,2,41,612,3,4,1
104,2,40,1235,0,5,0
104,2,40,638,0,6,1
104,2,40,1209,4,11,0
104,2,40,802,4,12,1
104,2,42,751,1,1,0
104,2,41,1236,1,2,1
104,2,44,1271,5,9,0
104,2,43,918,5,10,1
104,2,41,787,0,5,0
104,2,41,751,0,6,1
104,2,41,816,4,11,0
104,2,41,624,4,12,1
104,2,43,891,3,3,0
104,2,42,676,3,4,1
104,2,44,828,2,7,0
104,2,43,714,2,8,1
104,2,43,928,1,1,0
104,2,42,739,1,2,1
104,2,42,1274,4,11,0
104,2,42,511,4,12,1
104,2,45,918,5,9,0
104,2,44,699,5,10,1
104,2,44,1031,3,3,0
104,2,43,726,3,4,1
104,2,45,625,2,7,0
104,2,44,1145,2,8,1
104,2,42,650,0,5,0
104,2,42,666,0,6,1
104,2,43,799,0,5,0
104,2,43,690,0,6,1
104,2,43,711,4,11,0
104,2,43,662,4,12,1
104,2,44,750,1,1,0
104,2,43,663,1,2,1
104,2,44,1093,0,5,0
104,2,44,1335,0,6,1
104,2,46,854,5,9,0
104,2,45,739,5,10,1
104,2,45,855,3,3,0
104,2,44,1234,3,4,1
104,2,46,483,2,7,0
104,2,45,601,2,8,1
104,2,44,752,4,11,0
104,2,44,662,4,12,1
104,2,46,1019,3,3,0
104,2,45,751,3,4,1
104,2,47,776,2,7,0
104,2,46,751,2,8,1
104,2,45,751,0,5,0
104,2,45,725,0,6,1
104,2,47,1032,5,9,0
104,2,46,473,5,10,1
104,2,45,700,4,11,0
104,2,45,636,4,12,1
104,2,45,575,1,1,0
104,2,44,840,1,2,1
104,2,46,1145,0,5,0
104,2,46,892,0,6,1
104,2,47,841,3,3,0
104,2,46,752,3,4,1
104,2,46,752,4,11,0
104,2,46,713,4,12,1
104,2,48,1081,5,9,0
104,2,47,805,5,10,1
104,2,46,1231,1,1,0
104,2,45,930,1,2,1
104,2,48,1032,2,7,0
104,2,47,753,2,8,1
104,2,49,1169,2,7,0
104,2,48,866,2,8,1
104,2,47,600,0,5,0
104,2,47,612,0,6,1
104,2,49,778,5,9,0
104,2,48,524,5,10,1
104,2,47,828,1,1,0
104,2,46,626,1,2,1
104,2,48,1805,3,3,0
104,2,47,676,3,4,1
104,2,47,967,4,11,0
104,2,47,763,4,12,1
104,2,50,1069,2,7,0
104,2,49,905,2,8,1
104,2,48,1322,4,11,0
104,2,48,1272,4,12,1
104,2,48,776,0,5,0
104,2,48,614,0,6,1
104,2,50,1182,5,9,0
104,2,49,713,5,10,1
104,2,48,535,1,1,0
104,2,47,853,1,2,1
104,2,49,777,3,3,0
104,2,48,853,3,4,1
104,2,50,1031,3,3,0
104,2,49,1501,3,4,1
104,2,51,523,2,7,0
104,2,50,979,2,8,1
104,2,49,1082,4,11,0
104,2,49,687,4,12,1
104,2,51,639,5,9,0
104,2,50,800,5,10,1
104,2,49,759,0,5,0
104,2,49,644,0,6,1
104,2,49,789,1,1,0
104,2,48,780,1,2,1
104,2,50,942,4,11,0
104,2,50,597,4,12,1
104,2,50,866,0,5,0
104,2,50,866,0,6,1
104,2,52,1209,5,9,0
104,2,51,523,5,10,1
104,2,50,944,1,1,0
104,2,51,601,1,1,0
104,2,49,586,1,2,1
104,2,53,689,5,9,0
104,2,52,551,5,10,1
104,2,51,724,0,5,0
104,2,51,778,0,6,1
104,2,51,993,3,3,0
104,2,50,1161,3,4,1
104,2,51,1118,4,11,0
104,2,51,636,4,12,1
104,2,52,651,2,7,0
104,2,51,852,2,8,1
104,2,52,1121,0,5,0
104,2,52,1005,0,6,1
104,2,52,904,1,1,0
104,2,50,878,1,2,1
104,2,54,815,5,9,0
104,2,53,740,5,10,1
104,2,52,1298,3,3,0
104,2,51,728,3,4,1
104,2,52,686,4,11,0
104,2,52,487,4,12,1
104,2,53,1385,2,7,0
104,2,52,588,2,8,1
104,2,53,726,4,11,0
104,2,53,560,4,12,1
104,2,55,728,5,9,0
104,2,54,675,5,10,1
104,2,53,715,1,1,0
104,2,51,1172,1,2,1
104,2,53,1411,0,5,0
104,2,53,739,0,6,1
104,2,54,764,2,7,0
104,2,53,827,2,8,1
104,2,53,803,3,3,0
104,2,52,941,3,4,1
104,2,54,918,1,1,0
104,2,52,862,1,2,1
104,2,54,1489,0,5,0
104,2,54,779,0,6,1
104,2,54,804,3,3,0
104,2,53,676,3,4,1
104,2,55,1043,2,7,0
104,2,54,1248,2,8,1
104,2,54,702,4,11,0
104,2,54,701,4,12,1
104,2,56,701,5,9,0
104,2,55,1335,5,10,1
104,2,55,714,1,1,0
104,2,53,586,1,2,1
104,2,57,993,5,9,0
104,2,56,574,5,10,1
104,2,56,904,2,7,0
104,2,55,829,2,8,1
104,2,55,814,0,5,0
104,2,55,637,0,6,1
104,2,55,600,4,11,0
104,2,55,561,4,12,1
104,2,55,725,3,3,0
104,2,54,1770,3,4,1
104,2,56,1003,4,11,0
104,2,56,1375,4,12,1
104,2,56,1056,1,1,0
104,2,54,931,1,2,1
104,2,58,749,5,9,0
104,2,57,613,5,10,1
104,2,56,956,0,5,0
104,2,56,851,0,6,1
104,2,57,663,2,7,0
104,2,56,691,2,8,1
104,2,56,850,3,3,0
104,2,55,1171,3,4,1
104,2,58,957,2,7,0
104,2,57,928,2,8,1
104,2,57,892,4,11,0
104,2,57,1019,4,12,1
104,2,57,827,3,3,0
104,2,56,613,3,4,1
104,2,59,651,2,7,0
104,2,58,1018,2,8,1
104,2,58,1336,4,11,0
104,2,58,828,4,12,1
104,2,58,1106,3,3,0
104,2,57,613,3,4,1
104,2,57,625,1,1,0
104,2,55,879,1,2,1
104,2,57,826,0,5,0
104,2,57,904,0,6,1
104,2,59,764,5,9,0
104,2,58,1058,5,10,1
104,2,60,1182,5,9,0
104,2,59,1045,5,10,1
104,2,58,1221,1,1,0
104,2,56,550,1,2,1
104,2,59,1397,4,11,0
104,2,59,842,4,12,1
104,2,58,738,0,5,0
104,2,58,701,0,6,1
104,2,60,751,2,7,0
104,2,59,701,2,8,1
104,2,59,662,3,3,0
104,2,58,828,3,4,1
104,2,60,1567,3,3,0
104,2,59,711,3,4,1
104,2,61,1005,2,7,0
104,2,60,905,2,8,1
104,2,59,815,1,1,0
104,2,57,995,1,2,1
104,2,61,649,5,9,0
104,2,60,1170,5,10,1
104,2,59,677,0,5,0
104,2,59,689,0,6,1
104,2,60,754,4,11,0
104,2,60,751,4,12,1
104,2,60,1095,1,1,0
104,2,58,917,1,2,1
104,2,61,624,4,11,0
104,2,61,804,4,12,1
104,2,60,802,0,5,0
104,2,60,930,0,6,1
104,2,62,927,5,9,0
104,2,61,1069,5,10,1
104,2,62,1095,2,7,0
104,2,61,1070,2,8,1
104,2,61,663,3,3,0
104,2,60,675,3,4,1
104,2,63,1137,5,9,0
104,2,62,827,5,10,1
104,2,62,927,3,3,0
104,2,61,1376,3,4,1
104,2,63,979,2,7,0
104,2,62,815,2,8,1
104,2,62,841,4,11,0
104,2,62,663,4,12,1
104,2,61,727,0,5,0
104,2,61,789,0,6,1
104,2,61,942,1,1,0
104,2,59,1118,1,2,1
104,2,63,943,4,11,0
104,2,63,1196,4,12,1
104,2,64,1146,2,7,0
104,2,63,764,2,8,1
104,2,62,728,0,5,0
104,2,62,738,0,6,1
104,2,63,1197,3,3,0
104,2,62,728,3,4,1
104,2,64,955,5,9,0
104,2,63,1028,5,10,1
104,2,62,765,1,1,0
104,2,60,579,1,2,1
104,2,65,1115,2,7,0
104,2,64,1437,2,8,1
104,2,65,792,5,9,0
103,3,1,983,1,1,0
103,3,1,651,1,2,1
103,3,1,601,2,3,0
103,3,1,693,2,4,1
103,3,1,764,7,5,0
103,3,1,625,7,6,1
103,3,1,705,6,7,0
103,3,1,645,6,8,1
103,3,1,905,4,9,0
103,3,1,584,4,10,1
103,3,1,873,3,11,0
103,3,1,792,3,12,1
103,3,1,777,0,13,0
103,3,1,627,0,14,1
103,3,1,1092,5,15,0
103,3,1,616,5,16,1
103,3,2,647,6,7,0
103,3,2,1019,6,8,1
103,3,2,652,1,1,0
103,3,2,655,1,2,1
103,3,2,945,3,11,0
103,3,2,964,3,12,1
103,3,2,822,4,9,0
103,3,2,599,4,10,1
103,3,2,585,5,15,0
103,3,2,614,5,16,1
103,3,2,919,7,5,0
103,3,2,633,7,6,1
103,3,2,594,0,13,0
103,3,2,664,0,14,1
103,3,2,1043,2,3,0
103,3,2,607,2,4,1
103,3,3,765,6,7,0
103,3,3,624,6,8,1
103,3,3,724,7,5,0
103,3,3,639,7,6,1
103,3,3,838,2,3,0
103,3,3,607,2,4,1
103,3,3,837,4,9,0
103,3,3,740,4,10,1
103,3,3,612,5,15,0
103,3,3,1276,5,16,1
103,3,3,569,1,1,0
103,3,3,604,1,2,1
103,3,3,934,0,13,0
103,3,3,651,0,14,1
103,3,3,649,3,11,0
103,3,3,677,3,12,1
103,3,4,1302,3,11,0
103,3,4,667,3,12,1
103,3,4,633,7,5,0
103,3,4,549,7,6,1
103,3,4,993,0,13,0
103,3,4,667,0,14,1
103,3,4,733,4,9,0
103,3,4,625,4,10,1
103,3,4,596,1,1,0
103,3,4,606,1,2,1
103,3,4,638,5,15,0
103,3,4,594,5,16,1
103,3,4,582,2,3,0
103,3,4,608,2,4,1
103,3,4,888,6,7,0
103,3,4,634,6,8,1
103,3,5,589,1,1,0
103,3,5,584,1,2,1
103,3,5,644,5,15,0
103,3,5,1045,5,16,1
103,3,5,728,7,5,0
103,3,5,614,7,6,1
103,3,5,920,0,13,0
103,3,5,700,0,14,1
103,3,5,674,4,9,0
103,3,5,580,4,10,1
103,3,5,634,3,11,0
