subject_id,subject_condition,t,rt,pair_id,target_id,is_predictable
37,1,35,533,3,6,1
37,1,36,559,3,5,0
37,1,36,584,3,6,1
37,1,36,624,1,3,0
37,1,36,513,1,4,1
37,1,36,685,4,7,0
37,1,36,1453,4,8,1
37,1,37,1031,3,5,0
37,1,37,523,3,6,1
37,1,37,504,4,7,0
37,1,37,493,4,8,1
37,1,38,1402,2,1,0
37,1,37,597,2,2,1
37,1,37,737,1,3,0
37,1,37,629,1,4,1
37,1,38,619,1,3,0
37,1,38,667,1,4,1
37,1,38,603,3,5,0
37,1,38,583,3,6,1
37,1,38,506,4,7,0
37,1,38,499,4,8,1
37,1,39,583,2,1,0
37,1,38,606,2,2,1
37,1,39,557,1,3,0
37,1,39,851,1,4,1
37,1,40,676,2,1,0
37,1,39,594,2,2,1
37,1,39,594,4,7,0
37,1,39,534,4,8,1
37,1,39,487,3,5,0
37,1,39,497,3,6,1
37,1,40,534,1,3,0
37,1,40,621,1,4,1
37,1,41,633,2,1,0
37,1,40,508,2,2,1
37,1,40,531,4,7,0
37,1,40,937,4,8,1
37,1,40,677,3,5,0
37,1,40,751,3,6,1
37,1,41,678,4,7,0
37,1,41,596,4,8,1
37,1,42,786,2,1,0
37,1,41,570,2,2,1
37,1,41,717,3,5,0
37,1,41,1145,3,6,1
37,1,41,627,1,3,0
37,1,41,753,1,4,1
37,1,42,667,3,5,0
37,1,42,700,3,6,1
37,1,42,595,4,7,0
37,1,42,588,4,8,1
37,1,43,647,2,1,0
37,1,42,565,2,2,1
37,1,42,744,1,3,0
37,1,42,763,1,4,1
37,1,43,895,4,7,0
37,1,43,1056,4,8,1
37,1,44,714,2,1,0
37,1,43,584,2,2,1
37,1,43,632,1,3,0
37,1,43,570,1,4,1
37,1,43,745,3,5,0
37,1,43,600,3,6,1
37,1,45,643,2,1,0
37,1,44,499,2,2,1
37,1,44,620,3,5,0
37,1,44,496,3,6,1
37,1,44,898,4,7,0
37,1,44,707,4,8,1
37,1,44,730,1,3,0
37,1,44,604,1,4,1
37,1,45,569,4,7,0
37,1,45,408,4,8,1
37,1,45,594,1,3,0
37,1,45,631,1,4,1
37,1,46,1018,2,1,0
37,1,45,608,2,2,1
37,1,45,729,3,5,0
37,1,45,585,3,6,1
37,1,46,555,3,5,0
37,1,46,688,3,6,1
37,1,47,679,2,1,0
37,1,46,585,2,2,1
37,1,46,442,4,7,0
37,1,46,537,4,8,1
37,1,46,604,1,3,0
37,1,46,649,1,4,1
37,1,47,700,1,3,0
37,1,47,596,1,4,1
37,1,48,458,2,1,0
37,1,47,544,2,2,1
37,1,47,582,4,7,0
37,1,47,645,4,8,1
37,1,47,702,3,5,0
37,1,47,633,3,6,1
37,1,49,615,2,1,0
37,1,48,438,2,2,1
37,1,48,667,3,5,0
37,1,48,645,3,6,1
37,1,48,691,1,3,0
37,1,48,594,1,4,1
37,1,48,1139,4,7,0
37,1,49,566,1,3,0
37,1,49,582,1,4,1
37,1,50,512,2,1,0
37,1,49,400,2,2,1
37,1,49,442,4,7,0
37,1,48,480,4,8,1
37,1,49,630,3,5,0
37,1,49,571,3,6,1
37,1,50,593,4,7,0
37,1,49,922,4,8,1
37,1,50,583,3,5,0
37,1,50,605,3,6,1
37,1,51,543,2,1,0
37,1,50,579,2,2,1
37,1,50,477,1,3,0
37,1,50,640,1,4,1
37,1,51,632,4,7,0
37,1,50,896,4,8,1
37,1,51,704,3,5,0
37,1,51,750,3,6,1
37,1,52,657,2,1,0
37,1,51,496,2,2,1
37,1,51,463,1,3,0
37,1,51,577,1,4,1
37,1,52,472,1,3,0
37,1,52,595,1,4,1
37,1,53,787,2,1,0
37,1,52,644,2,2,1
37,1,52,753,4,7,0
37,1,51,583,4,8,1
37,1,52,533,3,5,0
37,1,52,1059,3,6,1
37,1,53,533,1,3,0
37,1,53,604,1,4,1
37,1,53,655,4,7,0
37,1,52,628,4,8,1
37,1,53,672,3,5,0
37,1,53,449,3,6,1
37,1,54,619,2,1,0
37,1,53,545,2,2,1
37,1,54,487,3,5,0
37,1,54,651,3,6,1
37,1,54,618,4,7,0
37,1,53,716,4,8,1
37,1,54,568,1,3,0
37,1,54,957,1,4,1
37,1,55,874,2,1,0
37,1,54,653,2,2,1
37,1,55,693,4,7,0
37,1,54,513,4,8,1
37,1,56,629,2,1,0
37,1,55,533,2,2,1
37,1,55,839,1,3,0
37,1,55,692,1,4,1
37,1,55,459,3,5,0
37,1,55,566,3,6,1
37,1,56,708,3,5,0
37,1,56,642,3,6,1
37,1,56,773,1,3,0
37,1,56,602,1,4,1
37,1,57,539,2,1,0
37,1,56,881,2,2,1
37,1,56,640,4,7,0
37,1,55,574,4,8,1
37,1,58,1026,2,1,0
37,1,57,680,2,2,1
37,1,57,490,3,5,0
37,1,57,706,3,6,1
37,1,57,785,1,3,0
37,1,57,596,1,4,1
37,1,57,522,4,7,0
37,1,56,545,4,8,1
37,1,58,722,4,7,0
37,1,57,783,4,8,1
37,1,59,547,2,1,0
37,1,58,574,2,2,1
37,1,58,492,1,3,0
37,1,58,663,1,4,1
37,1,58,539,3,5,0
37,1,58,511,3,6,1
37,1,59,580,4,7,0
37,1,58,400,4,8,1
37,1,59,478,3,5,0
37,1,59,510,3,6,1
37,1,59,644,1,3,0
37,1,59,728,1,4,1
37,1,60,862,2,1,0
37,1,59,520,2,2,1
37,1,61,479,2,1,0
37,1,60,553,2,2,1
37,1,60,511,1,3,0
37,1,60,690,1,4,1
37,1,60,610,4,7,0
37,1,59,640,4,8,1
37,1,60,676,3,5,0
37,1,60,741,3,6,1
37,1,61,668,3,5,0
37,1,62,590,2,1,0
37,1,61,472,2,2,1
37,1,61,617,1,3,0
37,1,61,698,1,4,1
37,1,62,576,3,5,0
37,1,61,524,3,6,1
37,1,61,625,4,7,0
37,1,60,561,4,8,1
37,1,62,759,1,3,0
37,1,62,680,1,4,1
37,1,63,599,2,1,0
37,1,62,454,2,2,1
37,1,63,472,3,5,0
37,1,62,570,3,6,1
37,1,62,534,4,7,0
37,1,61,546,4,8,1
37,1,64,572,2,1,0
37,1,63,571,2,2,1
37,1,64,594,3,5,0
37,1,63,461,3,6,1
37,1,63,571,1,3,0
37,1,63,605,1,4,1
37,1,63,600,4,7,0
37,1,62,642,4,8,1
37,1,65,626,2,1,0
37,1,64,451,2,2,1
37,1,64,711,4,7,0
37,1,63,450,4,8,1
37,1,64,559,1,3,0
37,1,64,579,1,4,1
37,1,65,487,3,5,0
37,1,64,594,3,6,1
37,1,66,551,2,1,0
37,1,65,458,2,2,1
37,1,65,583,4,7,0
37,1,64,625,4,8,1
37,1,65,671,1,3,0
37,1,65,670,1,4,1
37,1,66,558,3,5,0
37,1,65,553,3,6,1
37,1,66,763,1,3,0
37,1,66,669,1,4,1
37,1,66,567,4,7,0
37,1,65,430,4,8,1
37,1,67,523,2,1,0
37,1,66,603,2,2,1
37,1,67,479,3,5,0
37,1,66,618,3,6,1
37,1,67,527,4,7,0
37,1,66,447,4,8,1
37,1,68,545,2,1,0
37,1,67,476,2,2,1
37,1,67,870,1,3,0
37,1,67,533,1,4,1
37,1,68,634,3,5,0
37,1,67,507,3,6,1
37,1,68,547,1,3,0
37,1,68,527,1,4,1
37,1,69,580,3,5,0
37,1,68,462,3,6,1
37,1,68,582,4,7,0
37,1,67,600,4,8,1
37,1,69,612,2,1,0
37,1,68,448,2,2,1
37,1,70,561,3,5,0
37,1,69,493,3,6,1
37,1,69,638,1,3,0
37,1,69,691,1,4,1
37,1,70,558,2,1,0
37,1,69,522,2,2,1
37,1,69,607,4,7,0
37,1,68,524,4,8,1
37,1,70,650,1,3,0
37,1,70,481,1,4,1
37,1,70,708,4,7,0
37,1,69,909,4,8,1
37,1,71,547,2,1,0
37,1,70,898,2,2,1
37,1,71,442,3,5,0
37,1,70,568,3,6,1
37,1,71,805,1,3,0
37,1,71,582,1,4,1
37,1,72,460,2,1,0
37,1,71,610,2,2,1
37,1,71,828,4,7,0
37,1,70,565,4,8,1
37,1,72,707,3,5,0
37,1,71,1129,3,6,1
37,1,73,621,2,1,0
37,1,72,555,2,2,1
37,1,73,1203,3,5,0
37,1,72,568,3,6,1
37,1,72,754,4,7,0
37,1,71,586,4,8,1
37,1,72,535,1,3,0
37,1,72,555,1,4,1
37,1,73,521,1,3,0
37,1,73,621,1,4,1
37,1,73,578,4,7,0
37,1,72,877,4,8,1
37,1,74,558,3,5,0
37,1,73,486,3,6,1
37,1,74,568,2,1,0
37,1,73,1910,2,2,1
37,1,74,671,1,3,0
37,1,74,597,1,4,1
37,1,74,605,4,7,0
37,1,73,447,4,8,1
37,1,75,411,4,7,0
37,1,74,431,4,8,1
37,1,75,585,1,3,0
37,1,75,663,1,4,1
37,1,75,1099,3,5,0
37,1,74,497,3,6,1
37,1,75,471,2,1,0
37,1,74,467,2,2,1
37,1,76,559,1,3,0
37,1,76,579,1,4,1
37,1,76,684,4,7,0
37,1,75,911,4,8,1
37,1,76,618,2,1,0
37,1,75,583,2,2,1
37,1,76,533,3,5,0
37,1,75,496,3,6,1
37,1,77,761,3,5,0
37,1,76,542,3,6,1
37,1,77,664,1,3,0
37,1,77,702,1,4,1
37,1,77,860,2,1,0
37,1,76,575,2,2,1
37,1,77,625,4,7,0
37,1,76,562,4,8,1
37,1,78,554,1,3,0
37,1,78,485,1,4,1
37,1,78,423,3,5,0
37,1,77,400,3,6,1
37,1,78,897,4,7,0
37,1,77,434,4,8,1
37,1,78,521,2,1,0
37,1,77,451,2,2,1
37,1,79,603,1,3,0
37,1,79,1030,1,4,1
37,1,79,490,3,5,0
37,1,78,518,3,6,1
37,1,79,604,2,1,0
37,1,78,486,2,2,1
37,1,79,449,4,7,0
37,1,78,459,4,8,1
37,1,80,779,4,7,0
37,1,79,645,4,8,1
37,1,80,408,3,5,0
37,1,79,582,3,6,1
37,1,80,726,1,3,0
37,1,80,558,1,4,1
37,1,80,502,2,1,0
37,1,79,558,2,2,1
37,1,81,493,1,3,0
37,1,81,529,1,4,1
37,1,81,546,4,7,0
37,1,80,997,4,8,1
37,1,81,566,2,1,0
37,1,80,463,2,2,1
37,1,81,983,3,5,0
37,1,80,477,3,6,1
37,1,82,636,1,3,0
37,1,82,514,1,4,1
37,1,82,667,2,1,0
37,1,81,647,2,2,1
37,1,82,469,3,5,0
37,1,81,477,3,6,1
37,1,82,619,4,7,0
37,1,81,398,4,8,1
37,1,83,388,4,7,0
37,1,82,595,4,8,1
37,1,83,617,2,1,0
37,1,82,596,2,2,1
37,1,83,638,1,3,0
37,1,83,946,1,4,1
37,1,83,588,3,5,0
37,1,82,1020,3,6,1
37,1,84,749,2,1,0
37,1,83,593,2,2,1
37,1,84,874,4,7,0
37,1,83,543,4,8,1
37,1,84,425,3,5,0
37,1,83,496,3,6,1
37,1,84,683,1,3,0
37,1,84,892,1,4,1
37,1,85,497,1,3,0
37,1,85,581,1,4,1
37,1,85,561,3,5,0
37,1,84,542,3,6,1
37,1,85,500,2,1,0
37,1,84,421,2,2,1
37,1,85,931,4,7,0
37,1,84,458,4,8,1
37,1,86,558,3,5,0
37,1,85,476,3,6,1
37,1,86,555,2,1,0
37,1,87,487,3,5,0
37,1,86,444,3,6,1
37,1,86,499,4,7,0
37,1,85,584,4,8,1
37,1,87,413,2,1,0
37,1,85,372,2,2,1
37,1,86,332,1,3,0
37,1,86,549,1,4,1
37,1,88,494,2,1,0
37,1,86,574,2,2,1
37,1,88,560,3,5,0
37,1,87,414,3,6,1
37,1,87,594,4,7,0
37,1,86,469,4,8,1
37,1,87,519,1,3,0
37,1,87,582,1,4,1
37,1,89,565,3,5,0
37,1,88,851,3,6,1
37,1,89,496,2,1,0
37,1,87,503,2,2,1
37,1,88,408,4,7,0
37,1,87,535,4,8,1
37,1,88,685,1,3,0
37,1,88,444,1,4,1
37,1,89,520,4,7,0
37,1,88,496,4,8,1
37,1,90,611,2,1,0
37,1,88,599,2,2,1
37,1,89,507,1,3,0
37,1,89,574,1,4,1
37,1,90,535,3,5,0
37,1,89,423,3,6,1
37,1,91,535,2,1,0
37,1,89,447,2,2,1
37,1,91,607,3,5,0
37,1,90,593,3,6,1
37,1,90,535,4,7,0
37,1,89,459,4,8,1
37,1,90,444,1,3,0
37,1,90,580,1,4,1
37,1,92,472,3,5,0
37,1,91,534,3,6,1
37,1,91,592,4,7,0
37,1,90,667,4,8,1
37,1,92,630,2,1,0
37,1,90,545,2,2,1
37,1,91,1080,1,3,0
37,1,91,1113,1,4,1
37,1,93,572,3,5,0
37,1,92,596,3,6,1
37,1,93,447,2,1,0
37,1,91,420,2,2,1
37,1,92,893,4,7,0
37,1,91,535,4,8,1
37,1,92,566,1,3,0
37,1,92,487,1,4,1
37,1,93,580,4,7,0
37,1,92,924,4,8,1
37,1,94,639,2,1,0
37,1,92,558,2,2,1
37,1,93,638,1,3,0
37,1,93,451,1,4,1
37,1,94,605,3,5,0
37,1,93,779,3,6,1
37,1,95,592,3,5,0
37,1,94,387,3,6,1
37,1,95,546,2,1,0
37,1,93,391,2,2,1
37,1,94,542,1,3,0
37,1,94,925,1,4,1
37,1,94,469,4,7,0
37,1,93,542,4,8,1
37,1,96,504,3,5,0
37,1,95,598,3,6,1
37,1,95,497,1,3,0
37,1,95,770,1,4,1
37,1,96,534,2,1,0
37,1,94,475,2,2,1
37,1,95,704,4,7,0
37,1,94,434,4,8,1
37,1,97,461,3,5,0
37,1,96,448,3,6,1
37,1,97,620,2,1,0
37,1,95,462,2,2,1
37,1,96,597,1,3,0
37,1,96,520,1,4,1
37,1,96,448,4,7,0
37,1,95,452,4,8,1
37,1,98,527,3,5,0
37,1,97,482,3,6,1
37,1,98,436,2,1,0
37,1,96,726,2,2,1
37,1,97,414,1,3,0
37,1,97,509,1,4,1
37,1,97,496,4,7,0
37,1,96,560,4,8,1
37,1,98,688,1,3,0
37,1,98,441,1,4,1
37,1,99,574,3,5,0
37,1,98,788,3,6,1
37,1,98,498,4,7,0
37,1,97,462,4,8,1
37,1,99,486,2,1,0
37,1,97,418,2,2,1
37,1,99,510,1,3,0
37,1,100,558,2,1,0
37,1,98,448,2,2,1
37,1,100,848,1,3,0
37,1,99,580,1,4,1
37,1,99,522,4,7,0
37,1,98,555,4,8,1
37,1,100,645,3,5,0
37,1,99,400,3,6,1
37,1,101,548,2,1,0
37,1,99,483,2,2,1
37,1,100,366,4,7,0
37,1,99,715,4,8,1
37,1,101,520,1,3,0
37,1,100,631,1,4,1
37,1,101,627,3,5,0
37,1,100,659,3,6,1
37,1,102,741,3,5,0
37,1,101,509,3,6,1
37,1,102,541,2,1,0
37,1,100,493,2,2,1
37,1,102,907,1,3,0
37,1,101,884,1,4,1
37,1,101,562,4,7,0
37,1,100,420,4,8,1
37,1,103,667,3,5,0
37,1,102,585,3,6,1
37,1,103,969,2,1,0
37,1,101,569,2,2,1
37,1,103,532,1,3,0
37,1,102,484,1,4,1
37,1,102,1165,4,7,0
37,1,101,473,4,8,1
37,1,104,555,2,1,0
37,1,102,412,2,2,1
37,1,103,976,4,7,0
37,1,102,582,4,8,1
37,1,104,458,3,5,0
37,1,103,467,3,6,1
37,1,104,428,1,3,0
37,1,103,690,1,4,1
37,1,105,486,2,1,0
37,1,103,446,2,2,1
37,1,105,521,3,5,0
37,1,104,624,3,6,1
37,1,104,583,4,7,0
37,1,103,607,4,8,1
37,1,105,465,1,3,0
37,1,104,457,1,4,1
37,1,106,954,1,3,0
37,1,105,610,1,4,1
37,1,106,519,2,1,0
37,1,104,500,2,2,1
37,1,105,496,4,7,0
37,1,104,496,4,8,1
37,1,106,1008,3,5,0
37,1,105,532,3,6,1
37,1,107,666,1,3,0
37,1,106,752,1,4,1
37,1,107,457,3,5,0
37,1,106,567,3,6,1
37,1,106,571,4,7,0
37,1,105,497,4,8,1
37,1,107,530,2,1,0
37,1,105,810,2,2,1
37,1,108,433,1,3,0
37,1,107,425,1,4,1
37,1,107,607,4,7,0
37,1,106,618,4,8,1
37,1,108,694,2,1,0
37,1,106,871,2,2,1
37,1,108,547,3,5,0
37,1,107,632,3,6,1
37,1,109,543,3,5,0
37,1,108,524,3,6,1
37,1,109,411,2,1,0
37,1,107,387,2,2,1
37,1,109,510,1,3,0
37,1,108,579,1,4,1
37,1,108,594,4,7,0
37,1,107,465,4,8,1
37,1,109,837,4,7,0
37,1,108,602,4,8,1
37,1,110,559,1,3,0
37,1,109,678,1,4,1
37,1,110,618,2,1,0
37,1,108,667,2,2,1
37,1,110,497,3,5,0
37,1,109,499,3,6,1
37,1,111,1211,1,3,0
37,1,110,514,1,4,1
37,1,111,533,3,5,0
37,1,110,474,3,6,1
37,1,111,519,2,1,0
37,1,109,387,2,2,1
37,1,110,1127,4,7,0
37,1,109,447,4,8,1
37,1,111,462,4,7,0
37,1,110,508,4,8,1
37,1,112,906,2,1,0
37,1,110,461,2,2,1
37,1,112,618,3,5,0
37,1,111,803,3,6,1
37,1,113,516,2,1,0
37,1,111,849,2,2,1
37,1,112,587,1,3,0
37,1,111,591,1,4,1
37,1,112,731,4,7,0
37,1,111,593,4,8,1
37,1,113,568,4,7,0
37,1,112,460,4,8,1
37,1,113,515,3,5,0
37,1,112,501,3,6,1
37,1,114,520,2,1,0
37,1,112,377,2,2,1
37,1,113,530,1,3,0
37,1,112,620,1,4,1
37,1,114,544,1,3,0
37,1,113,533,1,4,1
37,1,115,509,2,1,0
37,1,113,488,2,2,1
37,1,114,769,3,5,0
37,1,113,585,3,6,1
37,1,114,618,4,7,0
37,1,113,435,4,8,1
37,1,115,436,1,3,0
37,1,114,440,1,4,1
37,1,115,566,3,5,0
37,1,114,933,3,6,1
37,1,116,476,2,1,0
37,1,114,435,2,2,1
37,1,115,548,4,7,0
37,1,114,494,4,8,1
37,1,116,800,4,7,0
37,1,115,692,4,8,1
37,1,116,468,1,3,0
37,1,115,1252,1,4,1
37,1,117,948,2,1,0
37,1,115,460,2,2,1
37,1,116,486,3,5,0
37,1,115,826,3,6,1
37,1,117,424,4,7,0
37,1,116,473,4,8,1
37,1,117,470,3,5,0
37,1,116,413,3,6,1
37,1,118,453,2,1,0
37,1,116,448,2,2,1
37,1,117,931,1,3,0
37,1,116,675,1,4,1
37,1,118,632,3,5,0
37,1,117,484,3,6,1
37,1,118,778,4,7,0
37,1,117,508,4,8,1
37,1,119,600,2,1,0
37,1,117,501,2,2,1
37,1,118,549,1,3,0
37,1,117,593,1,4,1
37,1,119,544,3,5,0
37,1,118,473,3,6,1
37,1,119,413,4,7,0
37,1,118,1090,4,8,1
37,1,119,715,1,3,0
37,1,118,668,1,4,1
37,1,120,562,2,1,0
37,1,118,1053,2,2,1
37,1,121,547,2,1,0
37,1,119,380,2,2,1
37,1,120,544,1,3,0
37,1,119,549,1,4,1
37,1,120,685,3,5,0
37,1,119,472,3,6,1
37,1,120,428,4,7,0
37,1,119,603,4,8,1
37,1,121,364,4,7,0
37,1,120,798,4,8,1
37,1,121,796,3,5,0
37,1,120,787,3,6,1
37,1,122,641,2,1,0
37,1,120,532,2,2,1
37,1,121,730,1,3,0
37,1,120,1150,1,4,1
37,1,122,485,4,7,0
37,1,121,483,4,8,1
37,1,122,402,1,3,0
37,1,121,1116,1,4,1
37,1,123,969,2,1,0
37,1,121,483,2,2,1
37,1,122,548,3,5,0
37,1,121,482,3,6,1
37,1,124,522,2,1,0
37,1,122,544,2,2,1
37,1,123,751,4,7,0
37,1,122,641,4,8,1
37,1,123,996,1,3,0
37,1,122,688,1,4,1
37,1,123,747,3,5,0
37,1,122,883,3,6,1
37,1,125,1235,2,1,0
138,3,1,938,3,1,0
138,3,1,855,3,2,1
138,3,1,2316,1,3,0
138,3,1,790,1,4,1
138,3,1,800,4,5,0
138,3,1,746,4,6,1
138,3,1,842,8,7,0
138,3,1,681,8,8,1
138,3,1,805,2,9,0
138,3,1,818,2,10,1
138,3,1,808,7,11,0
138,3,1,767,7,12,1
138,3,1,686,5,13,0
138,3,1,1697,5,14,1
138,3,1,804,6,15,0
138,3,1,794,6,16,1
138,3,2,917,1,3,0
138,3,2,1192,1,4,1
138,3,2,808,5,13,0
138,3,2,850,5,14,1
138,3,2,760,6,15,0
138,3,2,751,6,16,1
138,3,2,708,7,11,0
138,3,2,768,7,12,1
138,3,2,673,3,1,0
138,3,2,813,3,2,1
138,3,2,705,2,9,0
138,3,2,793,2,10,1
138,3,2,868,4,5,0
138,3,2,1506,4,6,1
138,3,2,787,8,7,0
138,3,2,752,8,8,1
138,3,3,720,4,5,0
138,3,3,663,4,6,1
138,3,3,718,5,13,0
138,3,3,668,5,14,1
138,3,3,722,2,9,0
138,3,3,699,2,10,1
138,3,3,743,6,15,0
138,3,3,814,6,16,1
138,3,3,709,3,1,0
138,3,3,690,3,2,1
138,3,3,696,1,3,0
138,3,3,688,1,4,1
138,3,3,1598,7,11,0
138,3,3,768,7,12,1
138,3,3,680,8,7,0
138,3,3,699,8,8,1
138,3,4,756,5,13,0
138,3,4,1546,5,14,1
138,3,4,715,6,15,0
138,3,4,781,6,16,1
138,3,4,777,7,11,0
138,3,4,848,7,12,1
138,3,4,765,4,5,0
138,3,4,710,4,6,1
138,3,4,758,1,3,0
138,3,4,725,1,4,1
138,3,4,643,2,9,0
138,3,4,647,2,10,1
138,3,4,694,3,1,0
138,3,4,745,3,2,1
138,3,4,739,8,7,0
138,3,4,710,8,8,1
138,3,5,712,4,5,0
138,3,5,730,4,6,1
138,3,5,700,3,1,0
138,3,5,791,3,2,1
138,3,5,682,6,15,0
138,3,5,680,6,16,1
138,3,5,669,7,11,0
138,3,5,694,7,12,1
138,3,5,659,8,7,0
138,3,5,681,8,8,1
138,3,5,703,1,3,0
138,3,5,679,1,4,1
138,3,5,657,2,9,0
138,3,5,709,2,10,1
138,3,5,710,5,13,0
138,3,5,1280,5,14,1
138,3,6,799,4,5,0
138,3,6,744,4,6,1
138,3,6,1537,8,7,0
138,3,6,828,8,8,1
138,3,6,739,6,15,0
138,3,6,756,6,16,1
138,3,6,756,1,3,0
138,3,6,708,1,4,1
138,3,6,747,7,11,0
138,3,6,736,7,12,1
138,3,6,698,5,13,0
138,3,6,660,5,14,1
138,3,6,770,2,9,0
138,3,6,703,2,10,1
138,3,6,752,3,1,0
138,3,6,780,3,2,1
138,3,7,1539,1,3,0
138,3,7,781,1,4,1
138,3,7,757,5,13,0
138,3,7,808,5,14,1
138,3,7,719,4,5,0
138,3,7,677,4,6,1
138,3,7,701,2,9,0
138,3,7,682,2,10,1
138,3,7,675,6,15,0
138,3,7,771,6,16,1
138,3,7,710,8,7,0
138,3,7,757,8,8,1
138,3,7,688,3,1,0
138,3,7,742,3,2,1
138,3,7,727,7,11,0
138,3,7,1660,7,12,1
138,3,8,664,3,1,0
138,3,8,730,3,2,1
138,3,8,709,4,5,0
138,3,8,770,4,6,1
138,3,8,1563,6,15,0
138,3,8,668,6,16,1
138,3,8,1002,8,7,0
138,3,8,1311,8,8,1
138,3,8,873,7,11,0
138,3,8,730,7,12,1
138,3,8,702,1,3,0
138,3,8,734,1,4,1
138,3,8,771,2,9,0
138,3,8,729,2,10,1
138,3,8,722,5,13,0
138,3,8,675,5,14,1
138,3,9,725,1,3,0
138,3,9,697,1,4,1
138,3,9,722,5,13,0
138,3,9,766,5,14,1
138,3,9,743,8,7,0
138,3,9,736,8,8,1
138,3,9,773,6,15,0
138,3,9,771,6,16,1
138,3,9,688,2,9,0
138,3,9,701,2,10,1
138,3,9,859,3,1,0
138,3,9,667,3,2,1
138,3,9,738,7,11,0
138,3,9,684,7,12,1
138,3,9,710,4,5,0
138,3,9,746,4,6,1
138,3,10,759,1,3,0
138,3,10,780,1,4,1
138,3,10,690,7,11,0
138,3,10,753,7,12,1
138,3,10,688,2,9,0
138,3,10,768,2,10,1
138,3,10,717,8,7,0
138,3,10,719,8,8,1
138,3,10,736,3,1,0
138,3,10,753,3,2,1
138,3,10,736,6,15,0
138,3,10,620,6,16,1
138,3,10,769,5,13,0
138,3,10,719,5,14,1
138,3,10,684,4,5,0
138,3,10,698,4,6,1
138,3,11,698,6,15,0
138,3,11,734,6,16,1
138,3,11,730,2,9,0
138,3,11,770,5,13,0
138,3,11,776,5,14,1
138,3,11,732,7,11,0
138,3,11,705,7,12,1
138,3,11,747,1,3,0
138,3,11,769,1,4,1
138,3,11,735,4,5,0
138,3,11,745,4,6,1
138,3,12,797,2,9,0
138,3,11,766,2,10,1
138,3,12,767,6,15,0
138,3,12,762,6,16,1
138,3,11,719,8,7,0
138,3,11,707,8,8,1
138,3,11,683,3,1,0
138,3,11,784,3,2,1
138,3,12,770,8,7,0
138,3,12,691,8,8,1
138,3,12,791,7,11,0
138,3,12,733,7,12,1
138,3,13,702,6,15,0
138,3,13,810,6,16,1
138,3,12,735,3,1,0
138,3,12,799,3,2,1
138,3,12,742,5,13,0
138,3,12,735,5,14,1
138,3,13,674,2,9,0
138,3,12,701,2,10,1
138,3,12,731,1,3,0
138,3,12,765,1,4,1
138,3,12,753,4,5,0
138,3,12,1622,4,6,1
138,3,13,918,7,11,0
138,3,13,742,7,12,1
138,3,13,710,8,7,0
138,3,13,700,8,8,1
138,3,14,766,6,15,0
138,3,14,719,6,16,1
138,3,13,731,4,5,0
138,3,13,762,4,6,1
138,3,13,756,5,13,0
138,3,13,675,5,14,1
138,3,13,701,1,3,0
138,3,13,776,1,4,1
138,3,13,738,3,1,0
138,3,13,822,3,2,1
138,3,14,753,2,9,0
138,3,13,758,2,10,1
138,3,14,661,8,7,0
138,3,14,677,8,8,1
138,3,14,709,1,3,0
138,3,14,724,1,4,1
138,3,14,691,5,13,0
138,3,14,765,5,14,1
138,3,14,736,3,1,0
138,3,14,826,3,2,1
138,3,14,721,7,11,0
138,3,14,746,7,12,1
138,3,15,734,6,15,0
138,3,15,755,6,16,1
138,3,14,681,4,5,0
138,3,14,761,4,6,1
138,3,15,776,2,9,0
138,3,14,711,2,10,1
138,3,15,989,7,11,0
138,3,15,725,7,12,1
138,3,15,748,3,1,0
138,3,15,856,3,2,1
138,3,15,702,8,7,0
138,3,15,716,8,8,1
138,3,15,712,1,3,0
138,3,15,729,1,4,1
138,3,15,782,5,13,0
138,3,15,688,5,14,1
138,3,16,666,2,9,0
138,3,15,680,2,10,1
138,3,15,805,4,5,0
138,3,15,806,4,6,1
138,3,16,738,6,15,0
138,3,16,850,6,16,1
138,3,16,796,3,1,0
138,3,16,745,3,2,1
138,3,16,742,8,7,0
138,3,16,737,8,8,1
138,3,16,756,4,5,0
138,3,17,829,4,5,0
138,3,16,734,4,6,1
138,3,17,761,8,7,0
138,3,17,688,8,8,1
138,3,17,731,2,9,0
138,3,16,706,2,10,1
138,3,16,646,1,3,0
138,3,16,713,1,4,1
138,3,17,709,3,1,0
138,3,17,711,3,2,1
138,3,16,785,5,13,0
138,3,16,659,5,14,1
138,3,16,790,7,11,0
138,3,16,812,7,12,1
138,3,17,713,6,15,0
138,3,17,713,6,16,1
138,3,17,705,5,13,0
138,3,17,677,5,14,1
138,3,18,736,3,1,0
138,3,18,832,3,2,1
138,3,18,813,2,9,0
138,3,17,766,2,10,1
138,3,18,664,8,7,0
138,3,18,650,8,8,1
138,3,17,688,1,3,0
138,3,17,749,1,4,1
138,3,17,731,7,11,0
138,3,17,818,7,12,1
138,3,18,620,6,15,0
138,3,18,689,6,16,1
138,3,18,679,4,5,0
138,3,17,696,4,6,1
138,3,19,704,2,9,0
138,3,18,746,2,10,1
138,3,19,695,4,5,0
138,3,18,676,4,6,1
138,3,19,672,8,7,0
138,3,19,621,8,8,1
138,3,18,703,7,11,0
138,3,18,734,7,12,1
138,3,18,850,1,3,0
138,3,18,770,1,4,1
138,3,19,782,6,15,0
138,3,19,773,6,16,1
138,3,18,698,5,13,0
138,3,18,1102,5,14,1
